start_time,end_time,pod,SampleCount,threadCount1,threadCount2,threadCount3,threadCount4
1497703365883,1497703425883,na44,15955,10767,552,26,4610
1497703425883,1497703485883,na44,17011,11116,532,74,5289
1497703485884,1497703545884,na44,17188,11894,602,108,4584
1497703545884,1497703605884,na44,17741,11563,675,18,5485
1497703605884,1497703665884,na44,16269,11373,547,24,4325
1497703665885,1497703725885,na44,17902,11561,630,206,5505
1497703725925,1497703785925,na44,16503,11146,676,147,4534
1497703785926,1497703845926,na44,18998,12427,775,30,5766
1497703845926,1497703905926,na44,16988,11664,667,39,4618
1497703905926,1497703965926,na44,17154,11360,511,60,5223
1497703965927,1497704025927,na44,15247,10437,476,92,4242
1497704025927,1497704085927,na44,17583,11532,456,71,5524
1497704085928,1497704145928,na44,16221,10960,552,80,4629
1497704145928,1497704205928,na44,16262,10737,544,35,4946
1497704205928,1497704265928,na44,15033,10425,403,81,4124
1497704265929,1497704325929,na44,15459,10465,389,63,4542
1497704325929,1497704385929,na44,15390,11220,446,85,3639
1497704385929,1497704445929,na44,19724,13869,526,43,5286
1497704445930,1497704505930,na44,18566,13250,558,16,4742
1497704505930,1497704565930,na44,17488,12008,524,40,4916
1497704565968,1497704625968,na44,16858,11696,521,111,4530
1497704625969,1497704685969,na44,18199,12310,536,58,5295
1497704685969,1497704745969,na44,16274,11786,548,32,3908
1497704745970,1497704805970,na44,16928,11417,505,66,4940
1497704805970,1497704865970,na44,14699,10544,489,56,3610
1497704865970,1497704925970,na44,16219,11071,440,42,4666
1497704925971,1497704985971,na44,14940,10723,475,102,3640
1497704985971,1497705045971,na44,16728,11553,478,41,4656
1497705045971,1497705105971,na44,15086,10860,454,66,3706
1497705105972,1497705165972,na44,16267,11305,568,10,4384
1497705165972,1497705225972,na44,14274,10428,520,57,3269
1497705225972,1497705285972,na44,15316,10848,483,22,3963
1497705285973,1497705345973,na44,15915,11621,566,16,3712
1497705345973,1497705405973,na44,16736,11552,572,108,4504
1497705405974,1497705465974,na44,15084,10789,571,55,3669
1497705465974,1497705525974,na44,16414,11291,544,65,4514
1497705525974,1497705585974,na44,14781,10738,502,115,3426
1497705585975,1497705645975,na44,16804,11805,557,140,4302
1497705645975,1497705705975,na44,15194,11052,561,119,3462
1497705705975,1497705765975,na44,16364,11408,601,25,4330
1497705765976,1497705825976,na44,13925,10046,644,33,3202
1497705825976,1497705885976,na44,15315,10783,527,47,3958
1497705885977,1497705945977,na44,15480,11311,695,87,3387
1497705945977,1497706005977,na44,15605,10655,627,75,4248
1497706005978,1497706065978,na44,14145,10195,571,82,3297
1497706065978,1497706125978,na44,15283,10580,580,90,4033
1497706125978,1497706185978,na44,15344,11164,576,33,3571
1497706185979,1497706245979,na44,17687,12425,609,3,4650
1497706245979,1497706305979,na44,16174,11235,723,71,4145
1497706305980,1497706365980,na44,15797,10945,596,69,4187
1497706365980,1497706425980,na44,13787,9998,554,40,3195
1497706425980,1497706485980,na44,15668,11003,499,12,4154
1497706485981,1497706545981,na44,14197,10472,528,47,3150
1497706545981,1497706605981,na44,15298,10502,549,4,4243
1497706605981,1497706665981,na44,14530,10623,502,99,3306
1497706665982,1497706725982,na44,16092,11166,578,102,4246
1497706725982,1497706785982,na44,15281,11250,599,63,3369
1497706785982,1497706845982,na44,15959,11148,860,139,3812
1497706845983,1497706905983,na44,16692,11218,719,90,4665
1497706905983,1497706965983,na44,17455,11722,600,50,5083
1497706965983,1497707025983,na44,14566,10278,497,52,3739
1497707025984,1497707085984,na44,16305,11414,560,1,4330
1497707085984,1497707145984,na44,15399,11062,591,15,3731
1497707145984,1497707205984,na44,16324,11077,653,27,4567
1497707205985,1497707265985,na44,14558,10415,531,5,3607
1497707265985,1497707325985,na44,15824,10610,482,108,4624
1497707325985,1497707385985,na44,15170,11044,477,60,3589
1497707385986,1497707445986,na44,17501,12258,504,4,4735
1497707446025,1497707506025,na44,16122,11837,563,74,3648
1497707506026,1497707566026,na44,17830,12521,489,124,4696
1497707566026,1497707626026,na44,15635,11446,504,94,3591
1497707626026,1497707686026,na44,17238,12153,502,135,4448
1497707686027,1497707746027,na44,15211,11026,523,65,3597
1497707746027,1497707806027,na44,16083,10983,633,56,4411
1497707806027,1497707866027,na44,14786,10592,534,54,3606
1497707866028,1497707926028,na44,15787,10738,548,61,4440
1497707926065,1497707986065,na44,15363,11080,451,38,3794
1497707986066,1497708046066,na44,20929,14506,543,81,5799
1497708046066,1497708106066,na44,17953,13172,499,78,4204
1497708106067,1497708166067,na44,17164,12113,433,6,4612
1497708166067,1497708226067,na44,16070,11550,506,55,3959
1497708226067,1497708286067,na44,17887,12629,577,41,4640
1497708286068,1497708346068,na44,16253,12032,528,43,3650
1497708346068,1497708406068,na44,17618,12422,565,36,4595
1497708406108,1497708466108,na44,16223,11798,496,7,3922
1497708466108,1497708526108,na44,17031,11809,543,80,4599
1497708526109,1497708586109,na44,16291,11717,687,101,3786
1497708586109,1497708646109,na44,18008,12446,801,42,4719
1497708646109,1497708706109,na44,16626,11644,884,36,4062
1497708706110,1497708766110,na44,17403,12111,803,7,4482
1497708766110,1497708826110,na44,16120,11561,731,108,3720
1497708826110,1497708886110,na44,17773,12203,763,43,4764
1497708886111,1497708946111,na44,17464,12254,846,17,4347
1497708946111,1497709006111,na44,18242,12534,777,95,4836
1497709006111,1497709066111,na44,16656,11480,693,73,4410
1497709066112,1497709126112,na44,17055,11501,675,107,4772
1497709126112,1497709186112,na44,16224,11412,684,19,4109
1497709186112,1497709246112,na44,18483,12585,761,58,5079
1497709246113,1497709306113,na44,17105,11739,747,10,4609
1497709306113,1497709366113,na44,17349,11636,700,49,4964
1497709366114,1497709426114,na44,16637,11545,748,92,4252
1497709426114,1497709486114,na44,17574,11907,674,43,4950
1497709486114,1497709546114,na44,16240,11314,795,26,4105
1497709546115,1497709606115,na44,17155,11411,736,45,4963
1497709606115,1497709666115,na44,22417,13655,2041,73,6648
1497709666115,1497709726115,na44,25401,15798,4785,21,4797
1497709726116,1497709786116,na44,24816,15700,4772,47,4297
1497709786116,1497709846116,na44,26828,16788,4677,18,5345
1497709846117,1497709906117,na44,25671,16416,4542,98,4615
1497709906117,1497709966117,na44,25805,16079,4414,74,5238
1497709966117,1497710026117,na44,23438,14687,4186,72,4493
1497710026118,1497710086118,na44,24810,15499,4097,130,5084
1497710086118,1497710146118,na44,23211,14970,3974,51,4216
1497710146119,1497710206119,na44,23340,14960,3748,25,4607
1497710206119,1497710266119,na44,22796,14767,3682,159,4188
1497710266119,1497710326119,na44,23256,14609,3680,101,4866
1497710326120,1497710386120,na44,22083,14572,3658,96,3757
1497710386120,1497710446120,na44,22620,14396,3463,88,4673
1497710446120,1497710506120,na44,22172,14232,3477,197,4266
1497710506121,1497710566121,na44,22742,14260,3259,45,5178
1497710566121,1497710626121,na44,20604,13544,2963,80,4017
1497710626121,1497710686121,na44,21521,13927,2717,124,4753
1497710686166,1497710746166,na44,21028,13969,2577,17,4465
1497710746167,1497710806167,na44,20748,13267,2288,24,5169
1497710806167,1497710866167,na44,18471,12392,1974,18,4087
1497710866167,1497710926167,na44,20426,12952,1765,48,5661
1497710926168,1497710986168,na44,17779,12296,1136,81,4266
1497710986168,1497711046168,na44,18060,12294,605,76,5085
1497711046168,1497711106168,na44,15606,11043,454,25,4084
1497711106169,1497711166169,na44,16693,11499,508,96,4590
1497711166169,1497711226169,na44,15066,10621,530,75,3840
1497711226170,1497711286170,na44,17670,11759,578,62,5271
1497711286170,1497711346170,na44,15660,11013,507,102,4038
1497711346170,1497711406170,na44,15978,10776,474,64,4664
1497711406171,1497711466171,na44,14459,10516,332,16,3595
1497711466171,1497711526171,na44,15687,10984,396,79,4228
1497711526171,1497711586171,na44,15438,11035,458,33,3912
1497711586172,1497711646172,na44,20940,14071,486,114,6269
1497711646172,1497711706172,na44,18464,12966,532,66,4900
1497711706172,1497711766172,na44,17400,11755,502,12,5131
1497711766173,1497711826173,na44,16693,11495,502,114,4582
1497711826173,1497711886173,na44,17811,11945,501,12,5353
1497711886174,1497711946174,na44,16893,12031,554,46,4262
1497711946174,1497712006174,na44,17135,11542,488,68,5037
1497712006174,1497712066174,na44,15950,11022,542,119,4267
1497712066175,1497712126175,na44,17238,11261,563,62,5352
1497712126175,1497712186175,na44,16578,11545,595,97,4341
1497712186175,1497712246175,na44,17594,12169,487,24,4914
1497712246176,1497712306176,na44,16210,11371,437,21,4381
1497712306176,1497712366176,na44,16562,10999,488,112,4963
1497712366177,1497712426177,na44,15884,10866,537,202,4279
1497712426177,1497712486177,na44,17567,11800,505,153,5109
1497712486177,1497712546177,na44,16110,11342,578,49,4141
1497712546178,1497712606178,na44,16725,11630,465,53,4577
1497712606178,1497712666178,na44,15795,11127,543,95,4030
1497712666179,1497712726179,na44,16750,11443,514,42,4751
1497712726179,1497712786179,na44,16472,11574,535,18,4345
1497712786179,1497712846179,na44,17788,11911,602,24,5251
1497712846180,1497712906180,na44,16519,11383,644,3,4489
1497712906180,1497712966180,na44,17732,11794,606,120,5212
1497712966180,1497713026180,na44,16387,11219,558,115,4495
1497713026181,1497713086181,na44,18560,12371,609,90,5490
1497713086181,1497713146181,na44,16369,11614,622,70,4063
1497713146181,1497713206181,na44,16973,11379,569,31,4994
1497713206182,1497713266182,na44,15745,10909,502,37,4297
1497713266182,1497713326182,na44,16879,11293,493,62,5031
1497713326183,1497713386183,na44,16198,11394,469,28,4307
1497713386183,1497713446183,na44,18526,12442,526,95,5463
1497713446183,1497713506183,na44,17833,12054,630,35,5114
1497713506184,1497713566184,na44,17647,11787,511,182,5167
1497713566184,1497713626184,na44,16551,11455,571,102,4423
1497713626184,1497713686184,na44,17720,11698,486,36,5500
1497713686185,1497713746185,na44,16327,11589,482,64,4192
1497713746185,1497713806185,na44,17086,11227,464,94,5301
1497713806186,1497713866186,na44,15254,10672,540,30,4012
1497713866186,1497713926186,na44,17477,11460,492,17,5508
1497713926186,1497713986186,na44,16289,11532,461,60,4236
1497713986187,1497714046187,na44,17269,11881,525,4,4859
1497714046187,1497714106187,na44,16120,11375,463,3,4279
1497714106225,1497714166225,na44,17594,12015,442,172,4965
1497714166226,1497714226226,na44,15912,11246,443,70,4153
1497714226226,1497714286226,na44,16916,11498,388,33,4997
1497714286227,1497714346227,na44,16893,12026,491,55,4321
1497714346227,1497714406227,na44,17100,11671,449,38,4942
1497714406227,1497714466227,na44,15632,10999,437,44,4152
1497714466228,1497714526228,na44,17151,11418,488,63,5182
1497714526228,1497714586228,na44,15494,10885,482,37,4090
1497714586244,1497714646244,na44,17677,12048,528,19,5082
1497714646244,1497714706244,na44,16278,11333,603,92,4250
1497714706244,1497714766244,na44,16734,11476,474,38,4746
1497714766245,1497714826245,na44,15339,10967,430,14,3928
1497714826245,1497714886245,na44,17462,11846,557,76,4983
1497714886245,1497714946245,na44,15604,11279,542,30,3753
1497714946246,1497715006246,na44,17348,11677,551,83,5037
1497715006246,1497715066246,na44,15537,11107,558,81,3791
1497715066246,1497715126246,na44,16845,11893,524,56,4372
1497715126247,1497715186247,na44,16134,11886,504,72,3672
1497715186247,1497715246247,na44,21478,15206,589,85,5598
1497715246248,1497715306248,na44,19497,14061,548,58,4830
1497715306248,1497715366248,na44,18042,12667,468,59,4848
1497715366248,1497715426248,na44,16230,11971,464,60,3735
1497715426249,1497715486249,na44,18465,13454,554,71,4386
1497715486249,1497715546249,na44,17432,13268,570,11,3583
1497715546249,1497715606249,na44,18472,13232,560,16,4664
1497715606250,1497715666250,na44,16540,12585,460,117,3378
1497715666250,1497715726250,na44,17676,12689,503,143,4341
1497715726251,1497715786251,na44,16686,12314,557,17,3798
1497715786251,1497715846251,na44,17641,12431,625,26,4559
1497715846251,1497715906251,na44,16608,11903,603,91,4011
1497715906252,1497715966252,na44,17359,12109,529,39,4682
1497715966252,1497716026252,na44,15050,10982,590,27,3451
1497716026252,1497716086252,na44,17810,12385,649,73,4703
1497716086253,1497716146253,na44,16771,12139,601,51,3980
1497716146253,1497716206253,na44,17797,12045,666,96,4990
1497716206254,1497716266254,na44,16100,11684,625,51,3740
1497716266254,1497716326254,na44,17412,11923,644,63,4782
1497716326255,1497716386255,na44,17191,12580,686,62,3863
1497716386255,1497716446255,na44,18468,12847,640,92,4889
1497716446255,1497716506255,na44,16806,12008,533,117,4148
1497716506256,1497716566256,na44,17448,11921,470,27,5030
1497716566256,1497716626256,na44,15550,11168,511,16,3855
1497716626257,1497716686257,na44,18036,12389,569,56,5022
1497716686257,1497716746257,na44,16396,12013,509,32,3842
1497716746257,1497716806257,na44,17064,11765,458,135,4706
1497716806258,1497716866258,na44,16192,11626,555,92,3919
1497716866258,1497716926258,na44,16286,11210,597,17,4462
1497716926259,1497716986259,na44,15444,10989,633,33,3789
1497716986259,1497717046259,na44,17726,12300,560,161,4705
1497717046260,1497717106260,na44,17473,11949,628,86,4810
1497717106260,1497717166260,na44,16897,11648,467,23,4759
1497717166260,1497717226260,na44,15823,11330,477,68,3948
1497717226261,1497717286261,na44,16901,11975,465,107,4354
1497717286261,1497717346261,na44,16024,11538,501,92,3893
1497717346261,1497717406261,na44,16334,11161,421,100,4652
1497717406262,1497717466262,na44,15939,11406,412,8,4113
1497717466262,1497717526262,na44,16628,11588,396,51,4593
1497717526263,1497717586263,na44,16026,11443,434,170,3979
1497717586263,1497717646263,na44,17265,11989,462,11,4803
1497717646264,1497717706264,na44,15346,11021,480,32,3813
1497717706264,1497717766264,na44,16108,11226,365,68,4449
1497717766265,1497717826265,na44,15167,11029,390,77,3671
1497717826265,1497717886265,na44,16932,11872,414,96,4550
1497717886265,1497717946265,na44,17110,12277,536,7,4290
1497717946266,1497718006266,na44,17869,12295,487,86,5001
1497718006266,1497718066266,na44,15704,11287,466,62,3889
1497718066266,1497718126266,na44,16721,11400,543,7,4771
1497718126267,1497718186267,na44,15578,11556,395,150,3477
1497718186267,1497718246267,na44,16665,11741,445,34,4445
1497718246268,1497718306268,na44,15170,10838,561,69,3702
1497718306305,1497718366305,na44,16888,11435,652,67,4734
1497718366305,1497718426305,na44,14727,10528,550,84,3565
1497718426306,1497718486306,na44,15743,11348,381,70,3944
1497718486306,1497718546306,na44,14815,10992,431,68,3324
1497718546307,1497718606307,na44,15601,10729,513,57,4302
1497718606307,1497718666307,na44,14785,10375,600,54,3756
1497718666344,1497718726344,na44,15282,10705,437,92,4048
1497718726344,1497718786344,na44,14222,10568,407,38,3209
1497718786344,1497718846344,na44,18039,12979,545,41,4474
1497718846345,1497718906345,na44,17755,12599,579,134,4443
1497718906345,1497718966345,na44,16505,11762,472,59,4212
1497718966346,1497719026346,na44,14415,10618,358,118,3321
1497719026346,1497719086346,na44,17094,11882,451,107,4654
1497719086347,1497719146347,na44,14570,10921,435,68,3146
1497719146347,1497719206347,na44,15989,11008,443,63,4475
1497719206348,1497719266348,na44,14409,10549,422,4,3434
1497719266348,1497719326348,na44,15014,10410,414,95,4095
1497719326348,1497719386348,na44,14428,10609,405,50,3364
1497719386349,1497719446349,na44,16928,11669,583,1,4675
1497719446349,1497719506349,na44,14271,10204,501,40,3526
1497719506350,1497719566350,na44,15017,10426,401,77,4113
1497719566350,1497719626350,na44,14576,10289,502,11,3774
1497719626350,1497719686350,na44,16111,11195,524,80,4312
1497719686351,1497719746351,na44,15231,10981,487,30,3733
1497719746351,1497719806351,na44,16130,11033,490,28,4579
1497719806351,1497719866351,na44,14671,10761,471,66,3373
1497719866352,1497719926352,na44,15373,10750,418,141,4064
1497719926352,1497719986352,na44,14472,10737,429,42,3264
1497719986353,1497720046353,na44,16195,11382,502,85,4226
1497720046353,1497720106353,na44,14498,10765,448,100,3185
1497720106353,1497720166353,na44,15314,10887,357,53,4017
1497720166354,1497720226354,na44,13872,10247,377,51,3197
1497720226354,1497720286354,na44,15589,11160,328,103,3998
1497720286354,1497720346354,na44,14528,10809,376,44,3299
1497720346355,1497720406355,na44,15208,10741,433,63,3971
1497720406355,1497720466355,na44,13883,10192,457,32,3202
1497720466355,1497720526355,na44,14815,10601,378,93,3743
1497720526356,1497720586356,na44,14442,10836,358,60,3188
1497720586356,1497720646356,na44,16537,11980,394,15,4148
1497720646357,1497720706357,na44,15801,11237,362,266,3936
1497720706357,1497720766357,na44,14862,10575,285,65,3937
1497720766357,1497720826357,na44,15275,10833,456,121,3865
1497720826358,1497720886358,na44,15765,11033,393,84,4255
1497720886358,1497720946358,na44,13985,10454,377,68,3086
1497720946358,1497721006358,na44,16429,11517,391,56,4465
1497721006359,1497721066359,na44,13442,10023,344,139,2936
1497721066359,1497721126359,na44,14712,10175,343,84,4110
1497721126387,1497721186387,na44,14301,10549,411,26,3315
1497721186388,1497721246388,na44,15621,11143,394,100,3984
1497721246388,1497721306388,na44,14579,10812,403,92,3272
1497721306389,1497721366389,na44,16293,11568,342,93,4290
1497721366436,1497721426436,na44,14558,10822,415,57,3264
1497721426436,1497721486436,na44,15414,11065,367,73,3909
1497721486436,1497721546436,na44,15342,11382,453,42,3465
1497721546437,1497721606437,na44,15982,11210,407,145,4220
1497721606437,1497721666437,na44,14166,10530,407,39,3190
1497721666437,1497721726437,na44,16025,11275,476,14,4260
1497721726438,1497721786438,na44,14635,10747,477,40,3371
1497721786438,1497721846438,na44,17215,12091,566,47,4511
1497721846438,1497721906438,na44,15966,11579,537,103,3747
1497721906439,1497721966439,na44,16747,11938,484,20,4305
1497721966439,1497722026439,na44,14692,11129,390,45,3128
1497722026440,1497722086440,na44,16170,11381,423,13,4353
1497722086440,1497722146440,na44,15359,11081,514,78,3686
1497722146440,1497722206440,na44,15590,10910,423,63,4194
1497722206441,1497722266441,na44,14291,10674,401,24,3192
1497722266441,1497722326441,na44,15016,10718,408,43,3847
1497722326441,1497722386441,na44,15617,11355,519,54,3689
1497722386442,1497722446442,na44,20708,14082,549,89,5988
1497722446442,1497722506442,na44,19271,13469,580,134,5088
1497722506442,1497722566442,na44,17901,12432,500,38,4931
1497722566443,1497722626443,na44,16461,11943,449,32,4037
1497722626443,1497722686443,na44,17630,12785,459,22,4364
1497722686444,1497722746444,na44,15576,11919,396,135,3126
1497722746444,1497722806444,na44,17944,13026,400,62,4456
1497722806444,1497722866444,na44,15856,11676,418,29,3733
1497722866445,1497722926445,na44,17704,12693,476,28,4507
1497722926445,1497722986445,na44,17472,13352,477,86,3557
1497722986446,1497723046446,na44,18985,13886,615,3,4481
1497723046446,1497723106446,na44,17788,13353,514,55,3866
1497723106446,1497723166446,na44,19150,13758,538,71,4783
1497723166447,1497723226447,na44,17318,13071,438,87,3722
1497723226447,1497723286447,na44,19098,13547,617,70,4864
1497723286447,1497723346447,na44,18669,13730,647,58,4234
1497723346448,1497723406448,na44,18376,13464,508,48,4356
1497723406448,1497723466448,na44,17086,12726,469,93,3798
1497723466448,1497723526448,na44,17936,12928,503,71,4434
1497723526449,1497723586449,na44,17511,12772,625,45,4069
1497723586449,1497723646449,na44,19534,13751,592,89,5102
1497723646450,1497723706450,na44,17411,12899,570,95,3847
1497723706450,1497723766450,na44,19471,13934,593,31,4913
1497723766450,1497723826450,na44,17150,12550,528,134,3938
1497723826451,1497723886451,na44,18540,12845,519,9,5167
1497723886451,1497723946451,na44,18096,12887,630,67,4512
1497723946451,1497724006451,na44,19783,13443,746,70,5524
1497724006452,1497724066452,na44,22014,15324,937,44,5709
1497724066452,1497724126452,na44,20317,14932,509,20,4856
1497724126452,1497724186452,na44,19934,14870,613,16,4435
1497724186453,1497724246453,na44,19698,13913,607,100,5078
1497724246453,1497724306453,na44,17158,12319,653,5,4181
1497724306453,1497724366453,na44,18122,12824,499,26,4773
1497724366454,1497724426454,na44,17118,12275,532,79,4232
1497724426454,1497724486454,na44,18448,13014,503,48,4883
1497724486455,1497724546455,na44,18001,13130,568,159,4144
1497724546455,1497724606455,na44,17932,12776,509,45,4602
1497724606455,1497724666455,na44,16191,11828,492,68,3803
1497724666456,1497724726456,na44,18392,13111,590,76,4615
1497724726456,1497724786456,na44,18397,13490,640,6,4261
1497724786456,1497724846456,na44,20509,14212,700,73,5524
1497724846457,1497724906457,na44,17052,12515,490,53,3994
1497724906457,1497724966457,na44,18885,13356,537,94,4898
1497724966458,1497725026458,na44,17613,12559,595,111,4348
1497725026458,1497725086458,na44,18104,12741,491,53,4819
1497725086458,1497725146458,na44,18131,13201,557,89,4284
1497725146459,1497725206459,na44,19058,13207,632,95,5124
1497725206459,1497725266459,na44,16505,11978,453,66,4008
1497725266459,1497725326459,na44,18912,13437,685,40,4750
1497725326460,1497725386460,na44,19292,14164,703,80,4345
1497725386460,1497725446460,na44,20340,14601,548,37,5154
1497725446460,1497725506460,na44,18878,13669,577,45,4587
1497725506461,1497725566461,na44,18692,13278,473,51,4890
1497725566461,1497725626461,na44,17285,12942,456,77,3810
1497725626462,1497725686462,na44,19801,14559,442,61,4739
1497725686462,1497725746462,na44,18120,13873,712,4,3531
1497725746462,1497725806462,na44,18347,13396,480,18,4453
1497725806463,1497725866463,na44,16597,12517,388,36,3656
1497725866463,1497725926463,na44,18539,13127,406,76,4930
1497725926463,1497725986463,na44,17516,13040,397,99,3980
1497725986464,1497726046464,na44,24083,16623,579,24,6857
1497726046464,1497726106464,na44,20058,14770,446,3,4839
1497726106464,1497726166464,na44,26836,20379,444,3,6010
1497726166465,1497726226465,na44,20254,15339,389,40,4486
1497726226465,1497726286465,na44,19064,13978,349,5,4732
1497726286466,1497726346466,na44,18405,13855,410,12,4128
1497726346467,1497726406467,na44,19695,14290,369,44,4992
1497726406467,1497726466467,na44,17781,13347,415,40,3979
1497726466468,1497726526468,na44,18584,13502,446,19,4617
1497726526468,1497726586468,na44,18924,14161,477,87,4199
1497726586468,1497726646468,na44,19518,13825,488,92,5113
1497726646469,1497726706469,na44,17633,12993,442,75,4123
1497726706469,1497726766469,na44,20267,14668,411,20,5168
1497726766470,1497726826470,na44,17585,13086,429,24,4046
1497726826510,1497726886510,na44,18959,13689,394,66,4810
1497726886510,1497726946510,na44,18306,13564,578,50,4114
1497726946511,1497727006511,na44,18796,13710,415,39,4632
1497727006511,1497727066511,na44,16817,12102,400,15,4300
1497727066512,1497727126512,na44,17883,12446,441,32,4964
1497727126512,1497727186512,na44,16395,12034,404,21,3936
1497727186512,1497727246512,na44,19148,13299,547,41,5261
1497727246513,1497727306513,na44,18232,12426,498,76,5232
1497727306513,1497727366513,na44,17271,12027,399,32,4813
1497727366514,1497727426514,na44,17141,12028,435,126,4552
1497727426514,1497727486514,na44,18355,12736,399,105,5115
1497727486514,1497727546514,na44,17100,12438,425,47,4190
1497727546515,1497727606515,na44,17373,11967,402,33,4971
1497727606515,1497727666515,na44,16912,12126,418,76,4292
1497727666515,1497727726515,na44,17340,12141,395,32,4772
1497727726516,1497727786516,na44,17169,12389,325,27,4428
1497727786516,1497727846516,na44,18479,12949,474,37,5019
1497727846516,1497727906516,na44,18476,13100,485,58,4833
1497727906553,1497727966553,na44,18441,12625,448,27,5341
1497727966554,1497728026554,na44,16509,11742,464,46,4257
1497728026554,1497728086554,na44,17723,12277,449,29,4968
1497728086555,1497728146555,na44,17167,12522,472,87,4086
1497728146555,1497728206555,na44,17414,12020,452,75,4867
1497728206555,1497728266555,na44,16928,11999,397,60,4472
1497728266556,1497728326556,na44,17659,11915,451,25,5268
1497728326556,1497728386556,na44,16281,11693,397,62,4129
1497728386556,1497728446556,na44,17812,12474,390,121,4827
1497728446557,1497728506557,na44,16958,12256,378,17,4307
1497728506557,1497728566557,na44,17666,12179,428,3,5056
1497728566557,1497728626557,na44,16394,11662,542,86,4104
1497728626558,1497728686558,na44,18912,13313,573,42,4984
1497728686558,1497728746558,na44,18236,13160,686,63,4327
1497728746559,1497728806559,na44,18537,12892,652,46,4947
1497728806559,1497728866559,na44,17316,12341,694,41,4240
1497728866559,1497728926559,na44,18240,12561,654,47,4978
1497728926560,1497728986560,na44,17148,12559,599,11,3979
1497728986560,1497729046560,na44,18315,12985,655,15,4660
1497729046560,1497729106560,na44,16625,12232,640,23,3730
1497729106561,1497729166561,na44,17576,12464,610,9,4493
1497729166561,1497729226561,na44,16397,11717,654,12,4014
1497729226561,1497729286561,na44,18080,12767,632,56,4625
1497729286562,1497729346562,na44,16690,12188,608,29,3865
1497729346562,1497729406562,na44,16716,11880,493,44,4299
1497729406563,1497729466563,na44,14812,10989,404,48,3371
1497729466563,1497729526563,na44,16946,12084,398,40,4424
1497729526563,1497729586563,na44,15512,11667,333,79,3433
1497729586564,1497729646564,na44,20407,14508,439,2,5458
1497729646564,1497729706564,na44,17376,12934,336,28,4078
1497729706564,1497729766564,na44,15987,11376,299,55,4257
1497729766565,1497729826565,na44,14869,10846,347,40,3636
1497729826565,1497729886565,na44,15596,11126,344,73,4053
1497729886565,1497729946565,na44,14969,11094,382,61,3432
1497729946566,1497730006566,na44,14873,10527,372,18,3956
1497730006566,1497730066566,na44,13925,9992,369,163,3401
1497730066567,1497730126567,na44,14841,10522,281,76,3962
1497730126567,1497730186567,na44,13833,10359,281,103,3090
1497730186567,1497730246567,na44,16388,11548,328,159,4353
1497730246568,1497730306568,na44,15499,11317,329,73,3780
1497730306568,1497730366568,na44,14814,10517,325,27,3945
1497730366568,1497730426568,na44,13400,9954,348,53,3045
1497730426569,1497730486569,na44,14955,10583,404,51,3917
1497730486569,1497730546569,na44,14215,10287,449,50,3429
1497730546569,1497730606569,na44,14585,10118,329,98,4040
1497730606570,1497730666570,na44,12957,9568,293,38,3058
1497730666570,1497730726570,na44,14192,9850,364,53,3925
1497730726570,1497730786570,na44,13409,10000,315,16,3078
1497730786571,1497730846571,na44,15509,10765,346,107,4291
1497730846571,1497730906571,na44,13560,9949,284,81,3246
1497730906572,1497730966572,na44,14554,10153,309,35,4057
1497730966572,1497731026572,na44,13266,9527,300,92,3347
1497731026572,1497731086572,na44,15071,10588,253,61,4169
1497731086573,1497731146573,na44,13055,9727,293,14,3021
1497731146573,1497731206573,na44,14165,9817,220,104,4024
1497731206574,1497731266574,na44,12919,9503,279,69,3068
1497731266574,1497731326574,na44,14161,9738,258,88,4077
1497731326574,1497731386574,na44,13687,10056,354,74,3203
1497731386575,1497731446575,na44,15577,10913,383,79,4202
1497731446575,1497731506575,na44,14580,10340,322,70,3848
1497731506613,1497731566613,na44,15285,10580,364,94,4247
1497731566614,1497731626614,na44,13367,9713,398,57,3199
1497731626614,1497731686614,na44,15192,10762,352,34,4044
1497731686615,1497731746615,na44,15315,11484,342,27,3462
1497731746615,1497731806615,na44,15808,11425,358,78,3947
1497731806615,1497731866615,na44,13579,10100,325,1,3153
1497731866616,1497731926616,na44,14920,10811,318,54,3737
1497731926616,1497731986616,na44,14660,10977,389,58,3236
1497731986616,1497732046616,na44,16239,11440,389,53,4357
1497732046617,1497732106617,na44,14356,10687,312,109,3248
1497732106617,1497732166617,na44,15027,10864,269,59,3835
1497732166617,1497732226617,na44,14397,10720,314,107,3256
1497732226618,1497732286618,na44,15583,10877,337,47,4322
1497732286618,1497732346618,na44,14663,10853,368,30,3412
1497732346618,1497732406618,na44,15301,10417,339,31,4514
1497732406619,1497732466619,na44,12968,9624,336,99,2909
1497732466619,1497732526619,na44,14265,9716,367,89,4093
1497732526620,1497732586620,na44,12848,9612,310,21,2905
1497732586620,1497732646620,na44,15067,10810,296,33,3928
1497732646651,1497732706651,na44,13719,10068,296,99,3256
1497732706651,1497732766651,na44,15145,10449,300,113,4283
1497732766652,1497732826652,na44,13381,9800,269,76,3236
1497732826652,1497732886652,na44,14797,10461,296,34,4006
1497732886652,1497732946652,na44,13392,9993,338,59,3002
1497732946653,1497733006653,na44,14264,10096,304,49,3815
1497733006653,1497733066653,na44,13089,9756,315,39,2979
1497733066654,1497733126654,na44,14257,9951,284,53,3969
1497733126654,1497733186654,na44,13329,10049,259,54,2967
